Date,Adj Close,Close,High,Low,Open,Volume
2016-07-11,31.70359230041504,38.12272644042969,38.69696807861328,38.04697036743164,38.3606071472168,6797505
2016-07-12,31.79808807373047,38.23636245727539,38.45454406738281,38.128787994384766,38.24242401123047,4329402
2016-07-13,31.40747833251953,37.766666412353516,38.72121047973633,37.603031158447266,38.33333206176758,8253366
2016-07-14,32.23027801513672,38.75606155395508,38.84848403930664,37.45454406738281,37.878787994384766,13721796
2016-07-15,31.5675048828125,37.95909118652344,38.96666717529297,37.845455169677734,38.83636474609375,10370745
2016-07-18,31.325580596923828,37.668182373046875,38.324241638183594,37.58030319213867,38.172725677490234,5091273
2016-07-19,31.28777503967285,37.62272644042969,38.15757369995117,37.34242248535156,37.81666564941406,5785461
2016-07-20,31.491901397705078,37.86817932128906,38.33333206176758,37.57575607299805,37.666664123535156,6440181
2016-07-21,31.186979293823242,37.50151443481445,38.240909576416016,37.44696807861328,37.910606384277344,8993292
2016-07-22,31.150428771972656,37.457576751708984,37.772727966308594,37.16969680786133,37.49393844604492,9319200
2016-07-25,31.343215942382812,37.68939208984375,37.93939208984375,37.15303039550781,37.49848556518555,8267259
2016-07-26,30.90473175048828,37.1621208190918,37.96818161010742,37.0,37.89393997192383,4663791
2016-07-27,30.723295211791992,36.943939208984375,37.51969528198242,36.70000076293945,37.272727966308594,6979368
2016-07-28,30.772422790527344,37.003028869628906,37.84696960449219,36.8606071472168,37.51515197753906,15301506
2016-07-29,31.145397186279297,37.451515197753906,37.60151672363281,37.030303955078125,37.09090805053711,10115787
2016-08-01,31.266357421875,37.59696960449219,38.121212005615234,37.43333435058594,37.45454406738281,10576599
2016-08-02,31.23737907409668,37.5621223449707,38.0621223449707,37.272727966308594,38.028785705566406,9098661
2016-08-03,31.161773681640625,37.47121047973633,37.9378776550293,37.05302810668945,37.54545211791992,12184260
2016-08-04,31.02065658569336,37.301513671875,37.72121047973633,37.18181610107422,37.69091033935547,4116882
2016-08-05,31.73634147644043,38.1621208190918,38.39393997192383,37.47272872924805,37.52727127075195,14064567
2016-08-08,31.307926177978516,37.646968841552734,37.93939208984375,37.18181610107422,37.57575607299805,15772878
2016-08-09,31.29030418395996,37.625755310058594,38.060604095458984,37.530303955078125,37.7242431640625,8674182
2016-08-10,31.044597625732422,37.33030319213867,37.78787612915039,37.272727966308594,37.6363639831543,5608812
2016-08-11,30.520421981811523,36.70000076293945,37.38181686401367,36.410606384277344,37.33030319213867,7988772
2016-08-12,30.965219497680664,37.23484802246094,37.33333206176758,36.68484878540039,36.818180084228516,3440019
2016-08-16,31.142871856689453,37.448482513427734,37.66363525390625,36.910606384277344,37.29999923706055,4589079
