Date,Adj Close,Close,High,Low,Open,Volume
2016-07-11,91.10132598876953,131.375,132.25,129.25,129.25,3684830
2016-07-12,91.4769515991211,131.9166717529297,132.7916717529297,131.125,131.4166717529297,2558658
2016-07-13,91.10132598876953,131.375,132.8333282470703,130.5,132.5833282470703,3752023
2016-07-14,91.70809173583984,132.25,132.6666717529297,130.625,130.625,3467246
2016-07-15,90.29228973388672,130.2083282470703,130.625,119.04166412353516,119.04166412353516,24967578
2016-07-18,89.91667938232422,129.6666717529297,130.6666717529297,128.875,130.0,3678940
2016-07-19,90.26341247558594,130.1666717529297,130.5,128.9583282470703,129.5833282470703,3266539
2016-07-20,90.92797088623047,131.125,131.6666717529297,129.5416717529297,130.1666717529297,3747645
2016-07-21,89.51216888427734,129.0833282470703,131.7916717529297,128.6666717529297,131.6666717529297,3602185
2016-07-22,90.49455261230469,130.5,130.9166717529297,128.4166717529297,129.1666717529297,4439348
2016-07-25,91.01465606689453,131.25,131.6666717529297,130.0,130.0,2762284
2016-07-26,91.36135864257812,131.75,132.375,130.9166717529297,131.5,2391322
2016-07-27,91.91035461425781,132.5416717529297,133.6666717529297,130.9166717529297,132.4166717529297,3822085
2016-07-28,91.65029907226562,132.1666717529297,133.3333282470703,130.25,132.5833282470703,9605690
2016-07-29,91.50582885742188,131.9583282470703,133.3333282470703,130.875,131.7916717529297,3023502
2016-08-01,92.11257934570312,132.8333282470703,133.3333282470703,131.2083282470703,132.1666717529297,4640031
2016-08-02,92.08370971679688,132.7916717529297,134.0,132.0833282470703,133.25,2760872
2016-08-03,91.01465606689453,131.25,132.7916717529297,130.5833282470703,132.4166717529297,3387386
2016-08-04,91.91035461425781,132.5416717529297,132.9166717529297,131.125,131.125,3007062
2016-08-05,93.2972412109375,134.5416717529297,135.8333282470703,132.5416717529297,133.3333282470703,3142065
2016-08-08,92.37261199951172,133.2083282470703,135.0416717529297,132.4166717529297,135.0416717529297,2541385
2016-08-09,92.37261199951172,133.2083282470703,135.2083282470703,132.625,132.9583282470703,3574959
2016-08-10,91.24577331542969,131.5833282470703,134.6666717529297,130.625,133.8333282470703,3919809
2016-08-11,92.19927215576172,132.9583282470703,133.3333282470703,131.0,132.5,2147083
2016-08-12,92.77715301513672,133.7916717529297,134.4166717529297,132.7083282470703,132.9166717529297,2793805
2016-08-16,93.23943328857422,134.4583282470703,135.1666717529297,133.0833282470703,133.5416717529297,5136718
2016-08-17,93.35501861572266,134.625,135.0,133.4166717529297,133.7916717529297,1653793
2016-08-18,96.38885498046875,139.0,140.625,134.6666717529297,134.7916717529297,8815767
2016-08-19,96.35994720458984,138.9583282470703,141.6666717529297,138.2083282470703,139.7083282470703,5195581
2016-08-22,94.56855010986328,136.375,140.6666717529297,135.25,139.9166717529297,8943697
2016-08-23,91.88143920898438,132.5,136.3333282470703,131.4583282470703,136.0,7852124
2016-08-24,93.2105484008789,134.4166717529297,136.2916717529297,131.75,132.2916717529297,6789516
2016-08-25,91.67918395996094,132.2083282470703,134.5833282470703,131.75,133.9166717529297,8434987
2016-08-26,91.24577331542969,131.5833282470703,133.1666717529297,131.0416717529297,132.4166717529297,3957362
2016-08-29,92.19927215576172,132.9583282470703,133.3333282470703,130.6666717529297,131.6666717529297,1646781
2016-08-30,93.4706039428711,134.7916717529297,135.25,132.375,133.3333282470703,2913315
2016-08-31,92.02590942382812,132.7083282470703,135.2083282470703,132.125,133.5833282470703,11099280
2016-09-01,91.73696899414062,132.2916717529297,133.875,131.6666717529297,133.0833282470703,3383041
2016-09-02,92.45929718017578,133.3333282470703,134.0,131.4583282470703,132.6666717529297,4700020
2016-09-06,94.5107650756836,136.2916717529297,136.6666717529297,133.75,133.75,5273948
2016-09-07,93.18165588378906,134.375,136.3333282470703,133.7916717529297,136.0,3051766
2016-09-08,93.32769775390625,133.125,135.0,132.5416717529297,132.5833282470703,2926024
2016-09-09,92.77268981933594,132.3333282470703,134.0833282470703,132.0,133.3333282470703,2551233
2016-09-12,89.29666137695312,127.375,131.8333282470703,126.875,130.6666717529297,3768448
2016-09-14,90.9616470336914,129.75,130.5,126.66666412353516,126.66666412353516,3852837
2016-09-15,89.61795806884766,127.83333587646484,130.8333282470703,126.95833587646484,130.3333282470703,3226718
2016-09-16,89.41349029541016,127.54166412353516,130.7916717529297,127.0,128.7916717529297,7863216
2016-09-19,90.64033508300781,129.2916717529297,130.0,127.375,128.0833282470703,2220804
2016-09-20,89.61795806884766,127.83333587646484,129.1666717529297,127.5,129.0833282470703,3677742
2016-09-21,89.9684829711914,128.3333282470703,129.5,127.66666412353516,127.66666412353516,3328227
2016-09-22,91.72112274169922,130.8333282470703,131.0833282470703,129.1666717529297,130.625,2877253
2016-09-23,91.66271209716797,130.75,131.6666717529297,130.25,131.0,4637128
2016-09-26,88.88771057128906,126.79166412353516,130.4166717529297,126.08333587646484,129.5833282470703,5557129
2016-09-27,88.91691589355469,126.83333587646484,127.79166412353516,125.83333587646484,126.70833587646484,2940974
2016-09-28,89.20902252197266,127.25,128.0,126.79166412353516,127.08333587646484,2364836
2016-09-29,87.3103256225586,124.54166412353516,128.125,123.54166412353516,127.75,9046064
2016-09-30,86.4632339477539,123.33333587646484,126.54166412353516,122.75,124.33333587646484,3917944
2016-10-03,87.982177734375,125.5,126.375,123.75,123.95833587646484,2458561
2016-10-04,88.94612884521484,126.875,127.375,125.375,125.66666412353516,3592586
2016-10-05,89.0629653930664,127.04166412353516,128.1666717529297,125.29166412353516,127.70833587646484,3460152
2016-10-06,87.01820373535156,124.125,128.2083282470703,123.75,127.66666412353516,5083105
2016-10-07,86.63848876953125,123.58333587646484,125.125,123.08333587646484,124.16666412353516,2824920
2016-10-10,85.67454528808594,122.20833587646484,124.54166412353516,121.58333587646484,124.0,5757795
2016-10-13,84.56453704833984,120.625,122.5,119.41666412353516,122.5,7622096
2016-10-14,84.71061706542969,120.83333587646484,121.33333587646484,119.58333587646484,121.08333587646484,3912372
2016-10-17,86.17112731933594,122.91666412353516,123.83333587646484,121.75,122.5,9453096
2016-10-18,86.4632339477539,123.33333587646484,124.0,122.625,123.33333587646484,10349815
2016-10-19,87.07666015625,124.20833587646484,125.16666412353516,123.04166412353516,123.70833587646484,8062418
2016-10-20,87.04743194580078,124.16666412353516,124.91666412353516,123.625,124.79166412353516,3200011
2016-10-21,87.33954620361328,124.58333587646484,125.0,123.66666412353516,123.66666412353516,1824866
2016-10-24,88.42032623291016,126.125,126.66666412353516,124.75,124.875,1329955
2016-10-25,88.8000717163086,126.66666412353516,127.125,124.625,125.5,2033961
2016-10-26,88.71243286132812,126.54166412353516,127.41666412353516,125.91666412353516,126.20833587646484,1938522
2016-10-27,88.62480163574219,126.41666412353516,127.33333587646484,125.41666412353516,126.41666412353516,3302029
2016-10-28,88.94612884521484,126.875,129.125,125.20833587646484,126.58333587646484,7337786
2016-11-01,90.55269622802734,129.1666717529297,130.4583282470703,125.58333587646484,126.41666412353516,4078814
2016-11-02,91.42903137207031,130.4166717529297,131.3333282470703,127.625,128.2916717529297,8157837
2016-11-03,89.41349029541016,127.54166412353516,131.0833282470703,127.08333587646484,130.6666717529297,4332021
2016-11-04,89.6763916015625,127.91666412353516,129.5833282470703,127.33333587646484,128.0,2394276
