Date,Adj Close,Close,High,Low,Open,Volume
2016-07-11,3324.97119140625,3454.550048828125,3472.0,3419.10009765625,3425.25,218218
2016-07-12,3356.49267578125,3487.300048828125,3499.949951171875,3454.10009765625,3454.550048828125,301384
2016-07-13,3305.817626953125,3434.64990234375,3495.949951171875,3425.0,3487.0,254532
2016-07-14,3369.293701171875,3500.60009765625,3511.0,3440.0,3440.0,283309
2016-07-15,3398.890625,3531.35009765625,3559.25,3507.0,3507.0,233847
2016-07-18,3367.224365234375,3498.449951171875,3548.0,3482.800048828125,3535.0,149136
2016-07-19,3376.175537109375,3507.75,3562.0,3474.10009765625,3525.0,753804
2016-07-20,3426.321044921875,3559.85009765625,3570.0,3507.75,3510.0,217891
2016-07-21,3502.0205078125,3638.5,3665.0,3559.0,3575.0,359712
2016-07-22,3503.17578125,3639.699951171875,3652.050048828125,3602.89990234375,3650.0,172908
2016-07-25,3532.339599609375,3670.0,3680.0,3612.0,3630.0,294404
2016-07-26,3492.203857421875,3628.300048828125,3697.39990234375,3615.60009765625,3674.0,164047
2016-07-27,3513.8115234375,3650.75,3690.0,3637.14990234375,3642.14990234375,164316
2016-07-28,3540.76123046875,3678.75,3714.89990234375,3644.550048828125,3653.5,236412
2016-07-29,3578.7314453125,3718.199951171875,3739.39990234375,3669.85009765625,3681.10009765625,215069
2016-08-01,3614.82568359375,3755.699951171875,3769.949951171875,3725.75,3730.0,237315
2016-08-02,3538.788330078125,3676.699951171875,3757.0,3660.0,3745.10009765625,200781
2016-08-03,3530.125732421875,3667.699951171875,3699.89990234375,3650.39990234375,3671.0,140575
2016-08-04,3519.39404296875,3656.550048828125,3699.949951171875,3636.75,3677.10009765625,114138
2016-08-05,3664.1044921875,3806.89990234375,3843.0,3670.0,3674.39990234375,283529
2016-08-08,3638.453857421875,3780.25,3833.699951171875,3750.0,3833.699951171875,168830
2016-08-09,3659.340087890625,3801.949951171875,3838.0,3757.64990234375,3782.0,175336
2016-08-10,3589.078369140625,3728.949951171875,3810.0,3712.60009765625,3808.0,208390
2016-08-11,3567.61474609375,3706.64990234375,3783.5,3658.199951171875,3728.699951171875,211962
2016-08-12,3582.4853515625,3722.10009765625,3765.5,3661.300048828125,3738.39990234375,197760
2016-08-16,3599.1845703125,3739.449951171875,3762.64990234375,3708.550048828125,3723.5,264593
2016-08-17,3560.540771484375,3699.300048828125,3738.0,3672.0,3720.0,130552
2016-08-18,3729.024658203125,3874.35009765625,3888.0,3717.60009765625,3717.60009765625,414419
2016-08-19,3779.50732421875,3926.800048828125,3954.949951171875,3881.14990234375,3890.0,270567
2016-08-22,3720.41015625,3865.39990234375,3926.949951171875,3847.300048828125,3921.0,193180
2016-08-23,3682.77685546875,3826.300048828125,3889.0,3770.64990234375,3889.0,279931
2016-08-24,3669.302001953125,3812.300048828125,3850.0,3794.0,3831.0,259712
2016-08-25,3647.357177734375,3789.5,3844.699951171875,3756.0,3810.10009765625,491891
2016-08-26,3660.783935546875,3803.449951171875,3850.0,3767.449951171875,3820.0,151854
2016-08-29,3640.619384765625,3782.5,3802.949951171875,3758.050048828125,3800.0,60496
2016-08-30,3745.8681640625,3891.85009765625,3910.0,3802.0,3802.0,175962
2016-08-31,3877.584716796875,4028.699951171875,4063.89990234375,3920.0,3925.0,436330
2016-09-01,3910.501953125,4062.89990234375,4093.0,3960.0,3960.0,451549
2016-09-02,3932.110107421875,4085.35009765625,4094.949951171875,4038.050048828125,4092.0,279418
2016-09-06,3921.955810546875,4074.800048828125,4104.7998046875,4054.199951171875,4095.0,300605
2016-09-07,3932.3505859375,4085.60009765625,4120.0,4070.0,4090.0,116165
2016-09-08,3960.984619140625,4115.35009765625,4129.7001953125,4063.5,4079.89990234375,138594
2016-09-09,3805.39794921875,3953.699951171875,4119.0498046875,3933.39990234375,4119.0,349179
2016-09-12,3721.1318359375,3866.14990234375,3939.89990234375,3844.550048828125,3900.0,202915
2016-09-14,3796.302734375,3944.25,3965.0,3833.60009765625,3870.0,213418
2016-09-15,3781.2880859375,3928.64990234375,3955.0,3885.0,3949.0,202147
2016-09-16,3776.81201171875,3924.0,4028.0,3883.10009765625,3951.89990234375,400208
2016-09-19,3840.769775390625,3990.449951171875,4005.0,3892.14990234375,3941.0,276012
2016-09-20,3839.085205078125,3988.699951171875,4030.0,3969.449951171875,4019.449951171875,298515
2016-09-21,3812.183837890625,3960.75,4023.89990234375,3938.5,3992.800048828125,305282
2016-09-22,3830.71142578125,3980.0,4009.0,3960.050048828125,4009.0,292974
2016-09-23,3815.504150390625,3964.199951171875,4013.949951171875,3951.0,4010.0,268107
2016-09-26,3775.99365234375,3923.14990234375,3957.949951171875,3905.5,3954.10009765625,124089
2016-09-27,3767.957275390625,3914.800048828125,3975.0,3902.0,3910.5,182333
2016-09-28,3823.636962890625,3972.64990234375,3987.0,3906.0,3906.0,262247
2016-09-29,3716.463623046875,3861.300048828125,4000.300048828125,3843.64990234375,3990.10009765625,367284
