Date,Adj Close,Close,High,Low,Open,Volume
2016-07-11,268.7452392578125,358.3999938964844,363.29998779296875,357.5249938964844,361.0,4248750
2016-07-12,270.4511413574219,360.67498779296875,361.6499938964844,358.0249938964844,359.0,3229836
2016-07-13,269.9449462890625,360.0,362.0,358.29998779296875,361.25,6713100
2016-07-14,273.0381164550781,364.125,364.95001220703125,359.79998779296875,360.75,2168772
2016-07-15,269.00775146484375,358.75,370.0,355.125,366.45001220703125,5935062
2016-07-18,270.8822326660156,361.25,362.3500061035156,357.5,361.1000061035156,1857346
2016-07-19,273.7505187988281,365.07501220703125,365.8500061035156,358.875,358.875,3469512
2016-07-20,273.69427490234375,365.0,365.95001220703125,358.29998779296875,362.45001220703125,2444450
2016-07-21,271.27606201171875,361.7749938964844,365.45001220703125,360.07501220703125,365.0,1770048
2016-07-22,273.39434814453125,364.6000061035156,365.0,360.79998779296875,362.5,1828628
2016-07-25,277.59344482421875,370.20001220703125,370.5,362.5,364.75,2976604
2016-07-26,279.411865234375,372.625,373.70001220703125,368.125,369.45001220703125,2698330
2016-07-27,282.5050048828125,376.75,377.45001220703125,371.25,373.5,3354578
2016-07-28,281.49267578125,375.3999938964844,379.4750061035156,373.04998779296875,378.75,4554068
2016-07-29,282.2987976074219,376.4750061035156,379.0,372.75,374.5,1694656
2016-08-01,292.609130859375,390.2250061035156,395.5,376.25,376.5,6053078
2016-08-02,300.22015380859375,400.375,402.45001220703125,390.57501220703125,392.92498779296875,9400178
2016-08-03,309.7431640625,413.07501220703125,429.25,408.17498779296875,428.5,19105090
2016-08-04,308.8808288574219,411.92498779296875,418.0,410.04998779296875,416.5,2971674
2016-08-05,308.0935363769531,410.875,415.7250061035156,408.6499938964844,412.3999938964844,2600712
2016-08-08,307.09991455078125,409.54998779296875,414.70001220703125,405.79998779296875,411.0,3029132
2016-08-09,306.2564392089844,408.42498779296875,412.29998779296875,405.5249938964844,410.5,2480738
2016-08-10,309.0136413574219,409.07501220703125,410.0,402.7749938964844,408.375,2305396
